Date,SPY,S1 (متساوي),S2 (VIX أكبر),S3 (سلع أكبر)
2019-05-16,271.42248675835657,101.36010380194465,77.16659136943187,110.1767135547966
2019-05-17,270.59525581480426,101.02994323220793,76.93100455651715,109.82523792072739
2019-05-20,271.1146023290454,101.3793574423092,76.91709301175933,109.69227810409636
2019-05-21,272.647341242048,101.58984391450389,76.84200767569168,108.82768912338142
2019-05-22,272.5385810935911,101.83585333850029,77.69620570318408,109.40297890726202
2019-05-23,272.9402928156901,101.5728359171665,76.94253031395436,110.07959068397187
2019-05-24,273.63043680740117,100.49616445723088,76.40876684655174,108.91118519948739
2019-05-27,273.22921633551533,101.04474081310772,77.13417887100249,109.49825988288731
2019-05-28,273.45330881732576,100.80532208510353,76.71730441637378,109.01194270499434
2019-05-29,273.46590121810755,100.37393420308196,77.3476775705059,109.52612802718401
2019-05-30,273.5635773166564,100.72067365903897,78.537282758612,109.48506013158416
2019-05-31,272.79056753280094,100.5246673390794,78.25602623975286,109.50232547003276
2019-06-03,272.81507770705986,101.0546355311027,78.73297986835556,109.39126688038003
2019-06-04,273.31307599830535,101.36313850589106,77.92539527141767,110.11854440292012
2019-06-05,274.76421960610037,101.70492316749129,78.45370858006513,109.3747915954051
2019-06-06,275.7234904321856,101.02194531189103,78.59330537025586,109.7394957986461
2019-06-07,277.87667288969715,101.62791730458423,78.92443216776802,110.40029389757984
2019-06-10,277.1093253268091,101.75854257020116,78.47253171734324,110.83009794590409
2019-06-11,277.9816459635298,101.57390400057805,77.30977332644622,112.22491729449814
2019-06-12,278.1649879692681,101.64559823424918,77.66204977177087,111.90754923686332
2019-06-13,280.3547909024858,100.75748061780001,76.21766756503526,112.48193213041944
2019-06-14,279.54649261713064,100.96180702354036,75.99552222046547,112.41827774921458
2019-06-17,278.70677077494986,100.44712126944931,76.65434952695946,113.15832139502618
2019-06-18,278.10737812950583,99.77078612652755,76.78867794207058,113.15370799759336
2019-06-19,275.983482405196,99.0096065334186,78.15251779342344,112.92098252847589
2019-06-20,275.45772738351525,99.56595072091356,78.87009420023068,113.70462585079886
2019-06-21,274.69859472196157,99.25131902406717,78.41236532840279,113.4096886873875
2019-06-24,274.8489885084378,100.01818287902542,78.43148469429879,112.56205323204716
2019-06-25,275.1907444842149,99.75028214749928,78.39832520251768,112.25194510214287
2019-06-26,277.0669153234308,98.8966031687028,77.2908014681754,112.623364870096
2019-06-27,278.01733916161686,98.33834094872847,76.63252222663635,113.45858812104825
2019-06-28,277.4404355059545,98.95624675873194,76.23998959175044,113.52526574622615
2019-07-01,276.5420208346061,98.87829766976361,74.81463523975128,114.31618398656657
2019-07-02,277.03394000611263,98.60415402151831,74.84788066752745,113.50127903368002
2019-07-03,275.713706799092,98.6841631344447,74.67353037627032,113.23532095478927
2019-07-04,277.54516556494633,98.93505450252847,73.50250464535222,113.06217588449681
2019-07-05,278.7246056856676,99.4937539104797,73.78545365104634,112.9934402280133
2019-07-08,278.2554300335629,100.21800352542617,74.28656457233001,113.04389686096341
2019-07-09,276.542295504472,100.03811920253162,74.44548870753543,113.45844343539873
2019-07-10,277.89616787863747,99.3750953594906,74.21864098488916,113.19155933249644
2019-07-11,277.78162803338483,99.16836277892897,74.63265049111546,113.2749765446683
2019-07-12,279.0194443453583,99.29850303222041,75.10880474344914,113.24790281047387
2019-07-15,277.42501668656394,98.81662356911511,75.32398724225291,112.6923688681392
2019-07-16,276.82564166361016,98.33804811166758,74.74675866694858,112.62416885469032
2019-07-17,276.8308853633283,98.50994205244253,74.94037920280641,112.53797313675206
2019-07-18,276.8778659570931,98.4856158766573,75.77721565838425,112.43892479775023
2019-07-19,276.42780048561383,98.50201437436309,75.35957531735603,112.4579804716991
2019-07-22,277.0506504179613,98.12276670701306,76.82813285474873,112.50338459606714
2019-07-23,275.9830299885787,98.00756634991018,76.46019120095897,112.24400748860273
2019-07-24,275.84065050355747,97.54544977777603,76.48287611029707,113.0076363289855
2019-07-25,275.96094613526935,97.99054898333841,76.01213619309263,112.30594795146368
2019-07-26,276.4753849693281,98.50817365070029,76.16842577823681,111.87336588638175
2019-07-29,277.186999847417,97.58507971958124,74.94887059339212,113.54134406091588
2019-07-30,276.0623577555791,97.12032428948504,74.5666413342204,112.91854924792234
2019-07-31,274.5282435848435,96.37205966194,73.80215649397641,112.10629644309648
2019-08-01,275.805920406742,96.04704769473655,73.89689333750101,112.54698249009722
2019-08-02,276.1382344187216,96.00532870984136,74.59300650035725,111.30071057783289
2019-08-05,275.389747882165,95.28050609999211,75.04521083133744,111.15954623184943
2019-08-06,276.94089985768755,94.81957619342944,73.38504927873622,112.44704118689532
2019-08-07,277.0565744919804,94.3175975073887,74.81449803578573,111.52007963360327
2019-08-08,278.23587167604427,94.42123117208817,75.02119399422034,110.33090094216006
2019-08-09,278.3033901574544,94.4559033406063,74.47764459587523,109.43139222098543
2019-08-12,280.36413808233635,94.09503456393767,74.5876341391689,109.97040796199363
2019-08-13,282.11947892477957,94.18344500000737,74.71096701492078,110.64527399398511
2019-08-14,281.87051477630047,93.91010495771374,74.24417291305468,110.33772071579801
2019-08-15,282.8420857272548,93.77427740255071,74.38271458019415,110.74764815819864
2019-08-16,283.48746167684,94.61100344769997,73.95748397885993,111.58180135470585
2019-08-19,284.85609323437234,95.28123397359515,73.67443058397691,112.65420920336373
2019-08-20,283.8911697737922,94.63144335513135,73.19403518894835,112.50640803465583
2019-08-21,284.5772212337907,95.04630956407094,72.1911652861306,111.12552500405384
2019-08-22,285.63564572064024,95.45200784131674,72.29325081528137,110.63299765060802
2019-08-23,283.87690623421713,94.87787619694043,72.7029604208428,110.37691513364688
2019-08-26,282.6936477215514,95.28726501881786,73.06337893809626,110.22155185569983
2019-08-27,280.6544155437913,96.05623097802413,73.63732661494092,110.1088362150946
2019-08-28,280.3850087093467,95.49495857490193,73.86436476195134,110.78017297385301
2019-08-29,281.10255096514265,95.0362071643948,73.4914569131995,111.54483002986555
2019-08-30,282.6049080172387,95.54503789781654,74.07922161830133,111.44182583751069
2019-09-02,282.6790027976585,95.68078555322937,73.12895934041198,112.10091676314178
2019-09-03,284.30761834322976,95.95652369084914,72.49848937265324,112.31551358312043
2019-09-04,282.9275168850149,96.12681829904938,71.82354932265697,112.35421716683797
2019-09-05,281.22413444565973,96.32216625951345,72.57958856405449,112.89814366110394
2019-09-06,281.1685867467631,95.65893019535791,73.23954052395254,112.9414948900467
2019-09-09,281.5526521957024,96.18258904866863,73.58065418988403,114.17618159630536
2019-09-10,281.5199574476083,96.76738404488252,74.33100509553229,113.31313489622862
2019-09-11,279.4525153475684,96.65268867284851,73.71550714784391,113.00403235677341
2019-09-12,279.36339530805566,96.63095019794157,73.95952373174659,112.92812101860105
2019-09-13,278.0589258075508,95.86539644666371,73.87190163187837,113.19179263287583
2019-09-16,278.7285983563808,96.12252382467264,74.4647191045978,113.95256892513768
2019-09-17,279.0951966024777,96.4085525455297,74.38406214181127,113.937929784796
2019-09-18,278.15531681615033,96.37745703703006,74.11460211992421,113.08459199509227
2019-09-19,277.6414498988136,96.9396337169653,74.4932380829169,113.59010033296528
2019-09-20,276.5822363769247,96.77259510147533,75.10655649995077,114.04307559265045
2019-09-23,276.5195572796515,97.05489806442213,74.63871486355801,112.8779603970228
2019-09-24,277.47469960015275,96.54506589507608,74.59596189361135,112.87567791682034
2019-09-25,276.4889735538172,96.53328981963895,73.85505345006219,111.92159281841215
2019-09-26,276.99302006933505,96.44611269068754,72.10641073781713,111.52280215991091
2019-09-27,276.4627624509626,96.55876665170801,72.24673247980674,110.98111680373323
2019-09-30,275.66988961870027,96.37400318729132,72.67296622918498,111.46667562267842
2019-10-01,275.5628592587457,96.3082668894555,72.8564129955457,111.53677372718174
2019-10-02,274.5276169363263,96.72129047517625,71.49171979311762,110.76541912672812
2019-10-03,273.97396763097913,96.50290835655714,71.2461251920641,111.29345870450253
2019-10-04,272.7760897383903,95.6996198061878,69.69328176002834,110.43317521014548
2019-10-07,274.74081487130667,96.57441175829051,70.65207253538627,110.63124348442804
2019-10-08,274.7760784232784,97.26513879763576,69.89183432790361,110.1428370828531
2019-10-09,274.07635291528584,96.61900745008295,70.77061685452554,109.9234308333348
2019-10-10,274.29033282602006,96.96386135270554,71.43272560510444,110.22599328215783
2019-10-11,274.1780047763292,96.71237396742987,70.80231235832919,110.53886292159355
2019-10-14,273.957035176796,96.8441175750954,70.00936289244177,111.34104436572713
2019-10-15,274.57120187683944,96.99122963960215,70.2546220439122,111.29169214592424
2019-10-16,275.3287095868867,96.87402573944398,69.66359521788405,111.47556266370225
2019-10-17,274.7982084392762,96.4821429066508,69.73533446739481,111.21292027025966
2019-10-18,274.2223901986315,96.13687238049266,69.39735515382996,111.32211419983334
2019-10-21,273.94733850147986,95.67877642275204,68.15054426370402,111.58580582863844
2019-10-22,271.6454173367443,95.26286531863681,66.5892166503169,111.52681992016582
2019-10-23,270.13022627454575,95.22927617361213,66.74789562426311,110.44456962971032
2019-10-24,271.4971005419903,94.87139617905676,66.35480520183168,110.64345216750885
2019-10-25,273.14206825549155,95.21242221191306,65.96764232999178,110.86218905392214
2019-10-28,272.8930322159352,95.95604528958103,66.45474701735743,110.45408496811336
2019-10-29,273.46958917899093,95.66601866889602,67.27615661100015,109.68345274646985
2019-10-30,273.78083933353446,95.7857209191637,67.08537530604687,110.56898023677223
2019-10-31,276.8597201419897,96.03556347431517,66.84695621120997,110.86384754330888
2019-11-01,277.97929505342427,96.2715646097748,67.1970563343897,110.72639892475586
2019-11-04,277.8513774619435,96.30954224373285,66.2472014356,110.04417919486735
2019-11-05,276.8958370213431,96.68088345291271,66.40340857392339,109.55109029781455
2019-11-06,275.2893907010855,96.92200792925304,66.78972875419889,110.33264453588629
2019-11-07,275.49285433695275,96.30317671808939,67.26588990009122,110.41524170040711
2019-11-08,274.73650359166845,96.73775475028403,65.91016300833951,110.0848894602067
2019-11-11,273.3142498820708,97.18140016891739,65.37721431947325,110.39070299894149
2019-11-12,272.6676769978282,96.7997571168281,64.76243004249682,109.90206408647369
2019-11-13,271.5861289942138,96.8187260345519,64.83235091058327,110.80256990464191
2019-11-14,273.2732706292864,97.16039053095744,65.16887211642086,111.61425022557995
2019-11-15,274.1549103862359,97.05573362116776,66.21656940163305,111.33430578285828
2019-11-18,274.1469377449192,97.59222264505077,65.8700935653754,110.95710363463976
2019-11-19,275.6268818838093,98.77415889236045,65.52179281655896,109.3862237154244
2019-11-20,275.7042501914569,98.38116587604296,66.32656322977408,108.49727525249358
2019-11-21,274.8429659901286,97.69064357446607,66.53416708674528,107.69359338751893
2019-11-22,276.36609006739826,97.8425528722685,67.42152314457687,107.77470759211135
2019-11-25,276.9050001110829,98.20333412483157,67.62363274668375,107.57896736944654
2019-11-26,275.8677539567565,98.0879009379092,66.81365111358446,106.7717660769974
2019-11-27,275.67741527867287,98.81453126956971,65.88046126524,106.60306765151867
2019-11-28,274.8017970252881,98.1452283697081,64.79440269089875,106.90626994010708
2019-11-29,273.4189972943238,98.4916876812239,65.25783897522967,107.22297355005642
2019-12-02,274.3451748418554,98.18875727084445,66.08985675139058,106.08317138154109
2019-12-03,276.25459148232557,99.04844622394809,67.38441025036104,106.0062132932508
2019-12-04,274.8560239085064,100.04470390053216,67.97458398298733,105.17620882706782
2019-12-05,275.41899314519696,99.66137560664048,68.7885709872618,105.717246045352
2019-12-06,274.76835057607514,99.38659703868619,68.38255955440422,106.18773389516409
2019-12-09,274.28122519231044,99.81639098217609,67.57306848268354,105.64891755936942
2019-12-10,273.68883126807157,99.62282565728133,68.16812401537582,105.18929043792917
2019-12-11,272.8248404983918,99.60012004831522,68.4605005419434,104.9125302076302
2019-12-12,272.8733621263366,99.61281425858641,68.53571160398202,103.56085417079139
2019-12-13,272.04241200992556,98.6529776804876,68.80687164042511,103.76243507485573
2019-12-16,272.3128688357054,98.64605880744047,69.03310147814587,103.59872834705166
2019-12-17,272.26263072625625,98.30119492040838,69.93177328004336,104.18083339659238
2019-12-18,272.0236826793899,98.0546335092085,70.83826318941522,103.52178786581484
2019-12-19,271.11611901734824,98.77644951094291,71.21921743605347,103.15031409686489
2019-12-20,270.53934768677993,98.14819606380328,71.81127944684752,102.24639894204141
2019-12-23,271.2947389126057,98.55479865717726,72.17112323354486,101.64382460394486
2019-12-24,271.7956561002301,98.41531719201136,71.84830442112062,100.93463540630393
2019-12-25,270.8181008554315,98.27543710776344,72.37789969355983,101.5322196136118
2019-12-26,270.91743316086075,98.6706230557893,71.40175314535834,101.11326250436096
2019-12-27,271.66882028423254,98.84064870307374,72.13947723196546,101.18776791520773
2019-12-30,269.99941500311115,99.12595520168351,71.30331117412923,100.95930987289064
2019-12-31,270.54277519549106,99.61004753194995,71.50337347488555,100.19763071328296
2020-01-01,269.88015143654525,99.44439334035827,70.91176570398724,100.09665045937997
2020-01-02,270.4507501051384,99.1382749731044,71.29913799213934,100.45611245849813
2020-01-03,269.6874909485959,98.59569970982551,71.2753903339898,99.73145682297212
2020-01-06,267.88260884793135,98.18299444483603,70.15906116327547,100.21692449741094
2020-01-07,266.2550664100482,99.65754165749038,70.4535509049884,99.70709194452434
2020-01-08,266.3031513567096,100.27988144785878,70.0490063612055,99.41730158888062
2020-01-09,266.5628738584311,99.60434426475477,70.66580906577487,99.73571146268665
2020-01-10,265.65855723332663,98.94311528638299,70.66673704788894,99.33764976835496
2020-01-13,266.297149692104,99.18404831724223,70.94353173766058,99.36019468395648
2020-01-14,264.6356296298351,99.45768071593122,70.27323346914993,99.17138018668362
2020-01-15,264.56954983118777,99.7321226335899,69.86070090715077,99.24900099070592
2020-01-16,263.3585336314253,99.60464473681306,69.53965386188001,97.82055752739181
2020-01-17,262.7066975236231,99.5419176068116,70.1393455980498,96.72274843826696
2020-01-20,262.75409619493956,99.70585736889127,71.31350955951365,97.09232864189507
2020-01-21,261.8936828296556,99.74880387203794,70.74988933329364,97.7146374852845
2020-01-22,261.5091272854258,98.63915368566418,71.50368303455402,97.1683454631656
2020-01-23,262.5154200946402,98.52425387037658,69.98490884214601,97.0219284518629
2020-01-24,261.93852822511707,98.09855065324642,69.14897626138142,97.19876000360429
2020-01-27,262.7742203371822,98.18615636270069,68.47783134205068,97.61469056459951
2020-01-28,261.6445134825246,99.67878586400238,67.53107525944216,96.398084201597
2020-01-29,262.1743176604399,99.86252669673954,66.42256338659087,95.86646005340998
2020-01-30,263.6158862810978,99.70576185365334,66.71166262508731,95.66691242550006
2020-01-31,261.1442417809705,100.16666260464197,66.56181523667782,96.08879654384168
2020-02-03,260.34734652550003,100.40800654824658,66.82739901500139,97.58785483407458
2020-02-04,260.9244186526806,100.61805379347248,67.31072989528644,97.45105139798875
2020-02-05,260.72137326663756,100.92147909008033,67.49666179050723,96.60686492072635
2020-02-06,261.09251914000885,101.9497508724951,67.95709601381249,96.84822576704714
2020-02-07,260.48853395329303,101.38430665483214,67.9084234134429,97.64082324077155
2020-02-10,260.57512374076595,101.62112269323787,67.07752804162888,97.70563171335927
2020-02-11,260.41944650537386,101.1579321282471,67.81799796820343,97.16164258626668
2020-02-12,261.58722856703366,101.43568845141822,67.40561947525664,97.7364389511547
2020-02-13,261.84164941033487,100.97634519567518,66.75070206612295,98.13456632225376
2020-02-14,262.17925207241007,100.76766178887263,66.62615955305986,97.51891781573639
2020-02-17,261.7673751062876,100.62011683175368,65.98719190955231,97.74777318625699
2020-02-18,261.27976888221514,101.10802519142604,65.69499064215972,98.34613252685232
2020-02-19,260.8472106943955,101.56725241339724,65.93582838725413,99.05526655238765
2020-02-20,261.2416628367738,100.94439372517405,66.17966760472643,99.01539716720197
2020-02-21,260.82067835595353,100.97186078067398,65.5511865582285,98.80054949949438
2020-02-24,261.11045321284996,100.61707085329938,65.20979279716437,99.53691379274314
2020-02-25,263.1858540114954,99.98781839796172,65.96182590050356,98.8108174909546
2020-02-26,264.0569787149271,99.87930987274953,66.30930598291731,99.07396506550721
2020-02-27,263.73095518275926,99.72506847852162,67.7618515104613,98.25194908908855
2020-02-28,264.93216910492316,100.93842672169438,68.58794123208037,98.89117485244432
2020-03-02,264.52409373190164,101.15490663437474,69.38894638007233,98.73634754307761
2020-03-03,262.4859691967238,100.46609788399762,68.41743839475326,99.4974974844661
2020-03-04,261.47788288580637,100.18371088191215,68.95214064089666,99.79234513827942
2020-03-05,259.6070909647805,100.69440252962684,68.91496587970882,99.05841300024225
2020-03-06,259.2555774807392,101.73862391606181,68.52927861723204,99.9131896394886
2020-03-09,259.2739958599288,100.94563225994283,68.64688935560481,100.84393679934524
2020-03-10,260.95043317220404,100.0056700673733,69.30853742983285,101.37330869490478
2020-03-11,261.27736054596824,100.9411526550592,69.6591195435358,100.91635597588304
2020-03-12,261.05826001715934,101.13595974374465,69.04418788259636,100.73274760326859
2020-03-13,261.88766559834283,100.70181337780646,69.56390912211118,100.82000393371204
2020-03-16,259.67653028933495,100.96912792086768,69.11759784265801,100.39777769411319
2020-03-17,259.9121448474435,99.65125405135925,69.26927602593301,101.41318563759111
2020-03-18,260.6830100413305,99.65294180465783,69.05693097869901,101.49978152062674
2020-03-19,259.2044237955506,99.81685239107937,68.90372460248408,99.87777269236233
2020-03-20,260.3481778387576,100.27898746084828,69.44009468501244,100.08138618001605
2020-03-23,260.686674246252,99.772039484702,68.71195908114132,99.87249174192567
2020-03-24,260.2713863323512,99.81488306540369,70.07359563313517,99.8275358082546
2020-03-25,260.90416819845746,99.3521707523739,68.79883538462902,99.60636418878317
2020-03-26,263.1748610562619,99.47986263021106,68.38046800635061,100.09059203874719
2020-03-27,263.35672731132036,99.03218946902955,68.63961632930983,100.76240470587922
2020-03-30,263.6049478976207,98.82813904944943,69.04863624581455,100.93223660323441
2020-03-31,263.14558699808043,98.33023135205431,68.97830324141435,100.72864989095152
2020-04-01,262.29574262861564,98.65579947296615,68.93812974931328,100.70384756806601
2020-04-02,263.1260784451599,99.08502503129448,69.22551480904261,100.71560733801259
2020-04-03,262.269994619251,98.96771474631578,69.06376617482223,100.23414931409368
2020-04-06,262.34156085647044,98.98683374379578,70.03899305537666,100.58150650323643
2020-04-07,261.8639034097053,98.26253803647901,70.62653743533879,100.8575318975527
2020-04-08,262.3428832354517,98.11269971247562,71.23751448104274,101.78179664141871
2020-04-09,262.67654534073864,98.08759740395475,70.56120477468345,102.5350065095918
2020-04-10,263.71408528499654,99.39799394946974,70.50563287759945,102.12360155903772
2020-04-13,263.2040688861418,98.84201043658265,70.29530671349495,102.6157805837431
2020-04-14,262.93419395084845,99.57409905595887,69.59138575051233,102.04520855388641
2020-04-15,261.9554302350661,100.07252844269178,69.84350067927437,102.46276781445093
2020-04-16,261.51113697499,100.21284664493685,69.4671486488285,102.15279929519485
2020-04-17,261.88843746803485,101.0921568870344,69.92593132972365,101.5388473611695
2020-04-20,262.6454260846802,101.27820962333784,69.17679723569762,101.70687456678795
2020-04-21,261.72326076050257,101.47278922117181,70.3801256646869,100.10213428989547
2020-04-22,262.59286668060827,101.44622889466304,69.75269280367246,99.05154894525234
2020-04-23,263.9485045394132,102.05801333587235,69.90620443971277,98.94505381498776
2020-04-24,264.3619394426369,102.60624795277779,70.4605059569844,98.99451887496866
2020-04-27,266.23873525519497,102.29340930902968,70.06105765584434,98.77292761287376
2020-04-28,265.4649460560914,101.6337857117303,70.6577857062474,97.82526583364319
2020-04-29,264.22029135278,101.53229539303247,69.7973571877871,97.3345307283601
2020-04-30,262.44157110387573,101.13227611083364,70.81383957721489,97.56925632470252
2020-05-01,263.93761541536486,101.10051382352597,70.82374406269093,97.91832538707955
2020-05-04,264.5919810717189,101.71923289086804,70.40625607711272,97.90859151652198
2020-05-05,264.5363964008085,101.49058206332465,70.19682883641352,98.60269178514417
2020-05-06,264.8163650271283,101.46917037266886,70.76307232498841,98.84112999921972
2020-05-07,263.6908759798299,101.49818174007305,70.3539536206931,98.39265660684478
2020-05-08,266.13662795944674,101.9223971811757,69.82940323809717,98.22435537479781
2020-05-11,266.265849141422,100.7989525141834,69.67432761978856,97.3826356804731
2020-05-12,266.3752439360269,100.49560236680075,68.85045414084956,97.31775228623825
2020-05-13,267.10101055992556,100.60124421294049,70.12483487640884,97.98501265777105
2020-05-14,267.5820197916623,101.20128369115392,69.72835866255853,98.39618670859764
2020-05-15,267.8059038159414,100.95533246740081,70.31049041288482,99.23739230414911
2020-05-18,267.0154293604961,100.01705611437987,70.45711947143826,99.05566115786971
2020-05-19,267.4868977176321,100.32691183736294,69.76794563610088,99.86332103457826
2020-05-20,269.36892221410716,100.00923064295013,69.76377733965197,99.74733849870948
2020-05-21,270.71434226026213,99.41439731340495,70.31257928516949,100.63028954825143
2020-05-22,272.3075288869015,99.10222461854833,70.18079635060909,100.61717549978614
2020-05-25,271.7963132104703,99.00996193972041,71.01597541270479,101.04151432406871
2020-05-26,270.8067083902117,98.70758960745131,71.73103618765211,101.92658174265463
2020-05-27,270.6809214701121,97.60480657890177,72.37427658591292,101.81052516550591
2020-05-28,270.7366463824008,98.05333967734533,72.05251684532183,101.94155855803241
2020-05-29,271.83083790087176,98.6907771979847,71.2966271318748,102.71487661315619
2020-06-01,270.1383732711569,99.01653819365445,70.86711580812084,102.63507471479815
2020-06-02,271.66792359061753,98.44769535844205,71.00448446658754,101.84253934529445
2020-06-03,271.50991569203853,98.34694959146829,71.38653516606018,103.1283435780454
2020-06-04,271.08303462209113,98.34368893385356,69.86643518272788,102.84648489944311
2020-06-05,270.0709302468309,98.64308612863451,69.86075594159965,102.94173853000565
2020-06-08,268.4160735749652,98.97725637299355,69.97141839932588,103.63534253167632
2020-06-09,269.2392441589271,98.6101694736043,69.777137419905,103.2702461894376
2020-06-10,269.3125621261155,98.65116725181109,70.68102910721612,102.66552544150431
2020-06-11,268.02260122637443,98.8798074541187,70.97627515919173,102.81776781956923
2020-06-12,266.7275224543108,99.60771861519208,71.89340949484836,101.74192198082179
2020-06-15,266.3917377550207,99.95997188510445,71.74223713060319,101.56917833470104
2020-06-16,268.0607592803101,100.3545002287922,72.39847137535804,101.71620153329027
2020-06-17,267.8011679289465,100.39641354275689,73.54301785152731,101.55423039519518
2020-06-18,266.2980249758284,101.10164311535864,74.46120326601817,100.62815982928373
2020-06-19,266.05228191174245,101.30652451333839,73.69670415061805,101.58466660300614
2020-06-22,265.77955834199474,100.8759805582516,73.51913089633838,101.64678949537564
2020-06-23,263.0826716990532,101.5776655433142,73.27751560252352,102.50548076603269
2020-06-24,263.0283768325354,101.92661717958372,73.61999377707696,102.34945901592442
2020-06-25,262.7974423023267,101.70509516901947,74.10044126558714,101.82145182690996
2020-06-26,263.4936486671401,101.46534868531985,73.51321639376911,101.98296037906306
2020-06-29,265.3426047620855,101.61363645789024,73.56070335351097,101.85348810326613
2020-06-30,266.46916979163325,101.84522885552403,72.14675422100167,101.14683122847131
2020-07-01,266.2002811010784,101.94387498833963,73.156115725063,102.02870178374381
2020-07-02,265.09375519233674,102.09952932506107,72.7974537565893,101.65533965000742
2020-07-03,267.6671149955866,102.94950801234926,72.83655851448046,100.55117981913007
2020-07-06,267.7263334296011,103.4852795884667,72.61980371468881,101.34807945150447
2020-07-07,267.740262721514,103.5805973840992,73.4220230171982,101.0455006420169
2020-07-08,267.71613763440405,104.05125267448295,71.43576850822004,100.68080630644752
2020-07-09,267.91422239517186,103.53499072271919,71.42414126859191,99.62157375422954
2020-07-10,267.76986198324795,103.7339542476926,71.35006813834352,100.66613864618773
2020-07-13,267.1961999763677,104.63860742255915,71.03252266702934,99.89245029386193
2020-07-14,266.6493410351273,104.52958447486296,72.24088124897428,99.9275199822853
2020-07-15,266.6165877649113,104.10576751055342,71.61975062777523,100.47509217580958
2020-07-16,266.07316299377754,103.77972306625688,72.1600079518402,100.72812233561143
2020-07-17,265.3603172111004,103.2349065475857,72.40938490393447,100.69232974841611
2020-07-20,265.46674743879225,102.84252559352184,73.29244838070932,99.67133023344367
2020-07-21,265.2117702213714,102.65727154422683,72.82541602136507,99.1854953319833
2020-07-22,266.7157632099541,101.9544880346375,72.31233779197844,99.2981755348088
2020-07-23,264.0647934015611,101.9622972016123,73.07958672721261,98.82587109281661
2020-07-24,265.15630025348355,102.41343578850562,73.3773116430437,98.94788676881588
2020-07-27,266.40238544598117,101.95955769843216,72.29585550036995,99.35693281410497
2020-07-28,264.328995213573,102.71919966025305,71.91834199024566,99.93443454558502
2020-07-29,263.98630761949266,102.97459570451684,72.18880984793931,99.19872693089741
2020-07-30,263.6148667534969,103.48988599732888,72.77524480302193,100.51671456388478
2020-07-31,262.20735505877906,103.1609687204028,72.29978334578686,100.97720217061726
2020-08-03,261.4295383711882,103.58823133393612,70.259804152915,100.97617367841582
2020-08-04,260.3189625257224,103.04226438373846,70.62606038293093,101.6298956282618
2020-08-05,262.07123296914597,103.48738813415672,69.77183589997014,103.0491402914618
2020-08-06,263.00691136229347,103.57330780405348,68.35969874128446,102.18590823082766
2020-08-07,264.2784664572876,103.84993341404588,66.37707059379557,102.05075064533285
2020-08-10,265.0001385213308,103.26213611123345,66.94685719593397,100.62369164940885
2020-08-11,263.87108675011365,102.81460119009515,67.03688941121746,100.73928256899768
2020-08-12,263.34656648383384,103.11321529922184,66.87892994471889,100.95851911415276
2020-08-13,263.83594104506176,102.63904129710974,67.85124699879282,100.9350218448871
2020-08-14,262.61381323616985,102.87064444315929,68.29737427690897,100.54230170228811
2020-08-17,263.3268116663422,102.18707553992918,69.42878430681431,99.31259299257512
2020-08-18,263.0864862681841,102.61116264626251,68.45386947629741,99.53671320262218
2020-08-19,262.7116654606345,101.99490098887826,68.42968403952963,100.40997389297138
2020-08-20,263.422625428838,102.27105095771802,67.29798467706604,100.05536281953133
2020-08-21,263.866888740324,102.58386642454101,67.1374170447672,100.3193987769452
2020-08-24,263.50592257450495,102.23548051532623,66.96338594713053,99.37851218889318
2020-08-25,264.6652523778692,102.5264937988686,67.40201549321469,99.65284002710868
2020-08-26,263.5841890502693,102.65671493053537,67.433910210014,99.41681064846189
2020-08-27,264.20012465721356,102.387294002439,67.87029520680996,98.95935987810014
2020-08-28,264.79322591518195,101.8830166604009,68.36270330000718,98.50314169337047
2020-08-31,264.4836794758679,100.90170381456461,69.87115337417538,98.26697474415066
2020-09-01,264.80981249811003,101.07652883821446,69.65044571547509,98.49643473356618
2020-09-02,263.5586989217247,100.29412745253343,68.99172982500863,97.70913681284887
2020-09-03,264.48272594093163,100.34179955225409,69.16398835573011,97.47086761390815
2020-09-04,264.29782380448864,100.21007544421296,68.60239233673244,97.44598454710867
2020-09-07,263.7751007839696,100.54964683193205,69.63976487463802,96.78656101238956
2020-09-08,264.82411000980653,100.39862408218713,69.44151224737635,97.86456013339456
2020-09-09,264.11976631926376,100.23390018901358,69.04560878986456,97.35246284535776
2020-09-10,262.7113050229002,100.59983554115773,68.71568778505878,96.95080069717767
2020-09-11,261.1546758493763,100.76736455569979,69.21857998148892,96.36381592728416
2020-09-14,261.76068580072194,100.92544253429118,69.10815709322688,97.44290397956703
2020-09-15,260.48025644822565,101.16007632919543,68.65899031913561,97.77464711672673
2020-09-16,262.23505063021,100.39229026759189,69.82473666147209,97.21269191298055
2020-09-17,260.15312122232626,100.77068460758538,69.22541777300887,97.87643084829652
2020-09-18,261.8495775906163,101.07691900459217,69.25031402483197,97.99685006486985
2020-09-21,262.06059505781894,100.56857744030393,69.70692833095912,98.15120211753674
2020-09-22,261.9638819459486,100.44653720346683,68.56499375366717,97.94451579228527
2020-09-23,261.4189628591396,100.426883559653,68.90117610465131,97.49486620011109
2020-09-24,261.81809897349166,100.35963516745214,68.16260073181499,97.69752585954386
2020-09-25,261.7804642710668,100.52656515073642,68.7385486783988,97.3704735215465
2020-09-28,262.88376615308334,101.242248541652,68.06469297005552,98.46052689929157
